User ID,New Listings,Renewals,Ads Bought,Listing Revenue,Promo Revenues,Total Revenue
11333446,1,8,0,0.0,0.0,0.0
11333804,15,41,0,0.0,0.0,0.0
11334242,6,1,0,0.0,0.0,0.0
11334568,2,13,0,0.0,0.0,0.0
11334592,1,0,0,0.0,0.0,0.0
11334698,15,23,0,0.0,0.0,0.0
11334722,1,0,0,0.0,0.0,0.0
11334992,7,47,0,0.0,0.0,0.0
11335666,1,2,0,0.0,0.0,0.0
11335702,15,6,0,0.0,0.0,0.0
11335772,4,27,0,0.0,0.0,0.0
11335874,3,0,0,0.0,0.0,0.0
11335948,3,4,0,0.0,0.0,0.0
11336120,4,3,0,0.0,0.0,0.0
11336476,3,38,0,0.0,0.0,0.0
11336762,4,0,0,0.0,0.0,0.0
11337180,1,0,0,0.0,0.0,0.0
11337218,0,3,0,0.0,0.0,0.0
11337334,12,15,0,0.0,0.0,0.0
11338066,0,2,0,0.0,0.0,0.0
11338100,2,1,0,0.0,0.0,0.0
11338616,11,6,0,0.0,0.0,0.0
11338682,1,5,0,0.0,0.0,0.0
11339762,11,172,0,0.0,0.0,0.0
11339836,1,0,0,0.0,0.0,0.0
11339966,4,87,0,0.0,0.0,0.0
11339968,0,1,0,0.0,0.0,0.0
11339990,0,5,0,0.0,0.0,0.0
11340362,2,2,0,0.0,0.0,0.0
11340368,13,14,0,0.0,0.0,0.0
11340522,6,22,0,0.0,0.0,0.0
11341704,77,69,0,0.0,0.0,0.0
11341932,4,19,0,0.0,0.0,0.0
11342376,2,5,0,0.0,0.0,0.0
11342522,2,0,0,0.0,0.0,0.0
11343084,3,1,0,0.0,0.0,0.0
11344544,5,27,0,0.0,0.0,0.0
11344980,3,4,0,0.0,0.0,0.0
11346032,10,3,0,0.0,0.0,0.0
11346102,0,3,0,0.0,0.0,0.0
11346122,1,1,0,0.0,0.0,0.0
11346460,5,3,0,0.0,0.0,0.0
11347004,2,0,0,0.0,0.0,0.0
11347446,0,2,0,0.0,0.0,0.0
11347918,38,146,0,0.0,0.0,0.0
11347992,1,6,0,0.0,0.0,0.0
11348324,8,4,0,0.0,0.0,0.0
11348404,4,11,0,0.0,0.0,0.0
11348744,8,1,0,0.0,0.0,0.0
11349016,13,7,0,0.0,0.0,0.0
11349336,1,1,0,0.0,0.0,0.0
11350200,4,0,0,0.0,0.0,0.0
11350406,0,7,0,0.0,0.0,0.0
11352742,1,0,0,0.0,0.0,0.0
11352842,9,11,0,0.0,0.0,0.0
11352928,0,1,0,0.0,0.0,0.0
11353024,31,0,0,0.0,0.0,0.0
11353596,0,5,0,0.0,0.0,0.0
11354500,2,0,0,0.0,0.0,0.0
11355168,4,2,0,0.0,0.0,0.0
11355558,4,1,0,0.0,0.0,0.0
11355634,0,3,0,0.0,0.0,0.0
11355874,0,2,0,0.0,0.0,0.0
11356414,15,3,0,0.0,0.0,0.0
11356536,0,1,0,0.0,0.0,0.0
11356650,1,3,0,0.0,0.0,0.0
11356670,11,178,0,0.0,0.0,0.0
11356718,9,2,0,0.0,0.0,0.0
11356874,1,0,0,0.0,0.0,0.0
11356946,3,1,0,0.0,0.0,0.0
11356996,1,0,0,0.0,0.0,0.0
11357162,11,17,0,0.0,0.0,0.0
11357550,84,35,0,0.0,0.0,0.0
11357802,0,2,0,0.0,0.0,0.0
11359252,10,14,0,0.0,0.0,0.0
11359460,2,0,0,0.0,0.0,0.0
11359720,1,1,0,0.0,0.0,0.0
11359864,7,25,0,0.0,0.0,0.0
11360404,2,8,0,0.0,0.0,0.0
11361262,12,0,0,0.0,0.0,0.0
11361474,5,7,0,0.0,0.0,0.0
11361870,7,0,0,0.0,0.0,0.0
11362164,0,1,0,0.0,0.0,0.0
11362356,25,148,0,0.0,0.0,0.0
11362658,12,71,0,0.0,0.0,0.0
11362732,5,7,0,0.0,0.0,0.0
11363198,0,69,0,0.0,0.0,0.0
11363236,1,4,0,0.0,0.0,0.0
11363298,2,0,0,0.0,0.0,0.0
11363452,10,31,0,0.0,0.0,0.0
11363908,2,0,0,0.0,0.0,0.0
11364072,1,0,0,0.0,0.0,0.0
11364172,0,15,0,0.0,0.0,0.0
11364290,0,25,0,0.0,0.0,0.0
11364852,0,4,0,0.0,0.0,0.0
11364868,0,6,0,0.0,0.0,0.0
11365082,4,2,0,0.0,0.0,0.0
11365162,3,0,0,0.0,0.0,0.0
11365186,1,26,0,0.0,0.0,0.0
11365564,0,5,0,0.0,0.0,0.0
11365686,1,0,0,0.0,0.0,0.0
11366164,0,1,0,0.0,0.0,0.0
11366326,2,14,0,0.0,0.0,0.0
11366690,5,13,0,0.0,0.0,0.0
11366864,1,0,0,0.0,0.0,0.0
11366936,0,3,0,0.0,0.0,0.0
11367634,0,2,0,0.0,0.0,0.0
11367688,2,1,0,0.0,0.0,0.0
11368706,1,2,0,0.0,0.0,0.0
11368966,3,1,0,0.0,0.0,0.0
11369058,4,0,0,0.0,0.0,0.0
11369458,3,2,0,0.0,0.0,0.0
11369526,30,31,0,0.0,0.0,0.0
11370552,1,0,0,0.0,0.0,0.0
11371062,1,3,0,0.0,0.0,0.0
11371304,0,2,0,0.0,0.0,0.0
11371468,4,12,0,0.0,0.0,0.0
11371498,1,18,0,0.0,0.0,0.0
11371514,12,1,0,0.0,0.0,0.0
11371720,8,13,0,0.0,0.0,0.0
11372148,1,1,0,0.0,0.0,0.0
11372512,1,2,0,0.0,0.0,0.0
11372740,1,0,0,0.0,0.0,0.0
11374106,3,13,0,0.0,0.0,0.0
11374520,5,0,0,0.0,0.0,0.0
11374658,4,0,0,0.0,0.0,0.0
11375000,4,40,0,0.0,0.0,0.0
11375308,0,22,0,0.0,0.0,0.0
11375340,4,0,0,0.0,0.0,0.0
11375520,0,2,0,0.0,0.0,0.0
11375572,0,1,0,0.0,0.0,0.0
11375750,9,11,0,0.0,0.0,0.0
11375874,1,0,0,0.0,0.0,0.0
11375930,1,0,0,0.0,0.0,0.0
11376288,1,1,0,0.0,0.0,0.0
11376918,5,0,0,0.0,0.0,0.0
11376946,3,12,0,0.0,0.0,0.0
11377292,1,0,0,0.0,0.0,0.0
11378758,2,16,0,0.0,0.0,0.0
11378950,2,0,0,0.0,0.0,0.0
11380060,1,1,0,0.0,0.0,0.0
11380144,6,13,0,0.0,0.0,0.0
11380384,3,2,0,0.0,0.0,0.0
11380386,3,137,0,0.0,0.0,0.0
11380462,1,1,0,0.0,0.0,0.0
11380912,3,0,0,0.0,0.0,0.0
11381092,1,5,0,0.0,0.0,0.0
11381362,2,4,0,0.0,0.0,0.0
11381492,77,509,0,0.0,0.0,0.0
11382264,0,2,0,0.0,0.0,0.0
11382582,2,1,0,0.0,0.0,0.0
11382896,4,6,0,0.0,0.0,0.0
11382968,5,0,0,0.0,0.0,0.0
11383218,9,29,0,0.0,0.0,0.0
11383366,12,38,0,0.0,0.0,0.0
11383376,1,1,0,0.0,0.0,0.0
11384698,2,0,0,0.0,0.0,0.0
11384898,2,0,0,0.0,0.0,0.0
11384984,1,0,0,0.0,0.0,0.0
11385028,2,0,0,0.0,0.0,0.0
11385204,2,2,0,0.0,0.0,0.0
11385326,0,6,0,0.0,0.0,0.0
11385766,0,5,0,0.0,0.0,0.0
11386090,13,105,0,0.0,0.0,0.0
11386834,6,15,0,0.0,0.0,0.0
11386956,5,11,0,0.0,0.0,0.0
11387378,1,9,0,0.0,0.0,0.0
11388424,11,101,0,0.0,0.0,0.0
11388888,7,5,0,0.0,0.0,0.0
11388912,1,0,0,0.0,0.0,0.0
11389030,5,6,0,0.0,0.0,0.0
11389104,1,1,0,0.0,0.0,0.0
11389220,16,22,0,0.0,0.0,0.0
11389282,2,1,0,0.0,0.0,0.0
11389300,3,5,0,0.0,0.0,0.0
11390234,5,16,0,0.0,0.0,0.0
11390864,17,3,0,0.0,0.0,0.0
11391154,3,0,0,0.0,0.0,0.0
11391414,5,51,0,0.0,0.0,0.0
11392196,9,19,0,0.0,0.0,0.0
11392288,5,3,0,0.0,0.0,0.0
11392332,0,2,0,0.0,0.0,0.0
11392730,4,0,0,0.0,0.0,0.0
11393114,1,1,0,0.0,0.0,0.0
11393130,1,5,0,0.0,0.0,0.0
11393966,6,2,0,0.0,0.0,0.0
11394372,1,2,0,0.0,0.0,0.0
11394886,0,1,0,0.0,0.0,0.0
11395028,3,0,0,0.0,0.0,0.0
11395508,1,1,0,0.0,0.0,0.0
11395632,0,4,0,0.0,0.0,0.0
11395744,1,11,0,0.0,0.0,0.0
11395954,2,3,0,0.0,0.0,0.0
11396124,5,7,0,0.0,0.0,0.0
11396440,0,2,0,0.0,0.0,0.0
11396540,19,15,0,0.0,0.0,0.0
11397000,14,15,0,0.0,0.0,0.0
11397300,10,20,0,0.0,0.0,0.0
11397530,19,158,0,0.0,0.0,0.0
11397546,6,0,0,0.0,0.0,0.0
11397754,1,1,0,0.0,0.0,0.0
11397766,1,0,0,0.0,0.0,0.0
11398398,3,6,0,0.0,0.0,0.0
11399006,1,1,0,0.0,0.0,0.0
11399274,3,1,0,0.0,0.0,0.0
11399868,3,178,0,0.0,0.0,0.0
11400838,1,0,0,0.0,0.0,0.0
11401286,1,3,0,0.0,0.0,0.0
11401556,4,23,0,0.0,0.0,0.0
11402204,6,24,0,0.0,0.0,0.0
11402442,23,81,0,0.0,0.0,0.0
11402464,1,0,0,0.0,0.0,0.0
11402504,2,0,0,0.0,0.0,0.0
11402510,12,22,0,0.0,0.0,0.0
11402770,1,2,0,0.0,0.0,0.0
11402776,41,45,0,0.0,0.0,0.0
11402804,2,1,0,0.0,0.0,0.0
11402926,1,0,0,0.0,0.0,0.0
11403312,1,6,0,0.0,0.0,0.0
11403368,1,0,0,0.0,0.0,0.0
11403394,1,8,0,0.0,0.0,0.0
11404554,2,0,0,0.0,0.0,0.0
11404648,27,124,0,0.0,0.0,0.0
11404728,8,27,0,0.0,0.0,0.0
11404872,1,0,0,0.0,0.0,0.0
11405526,0,9,0,0.0,0.0,0.0
11405900,2,0,0,0.0,0.0,0.0
11406026,8,0,0,0.0,0.0,0.0
11406930,1,35,0,0.0,0.0,0.0
11406998,2,1,0,0.0,0.0,0.0
11407314,9,7,0,0.0,0.0,0.0
11407330,8,0,0,0.0,0.0,0.0
11407400,3,0,0,0.0,0.0,0.0
11407556,4,6,0,0.0,0.0,0.0
11408246,8,14,0,0.0,0.0,0.0
11408270,5,4,0,0.0,0.0,0.0
11409236,10,9,0,0.0,0.0,0.0
11409448,2,0,0,0.0,0.0,0.0
11409560,7,3,0,0.0,0.0,0.0
11409622,2,1,0,0.0,0.0,0.0
11409630,2,7,0,0.0,0.0,0.0
11409642,0,1,0,0.0,0.0,0.0
11410200,11,20,0,0.0,0.0,0.0
11410462,1,25,0,0.0,0.0,0.0
11410836,4,24,0,0.0,0.0,0.0
11411476,0,2,0,0.0,0.0,0.0
11411610,4,6,0,0.0,0.0,0.0
11411882,16,92,0,0.0,0.0,0.0
11412276,10,67,0,0.0,0.0,0.0
11412434,0,1,0,0.0,0.0,0.0
11412790,5,24,0,0.0,0.0,0.0
11413160,0,2,0,0.0,0.0,0.0
11413536,7,12,0,0.0,0.0,0.0
11414020,1,8,0,0.0,0.0,0.0
11414142,4,0,0,0.0,0.0,0.0
11414352,2,6,0,0.0,0.0,0.0
11415656,3,0,0,0.0,0.0,0.0
11415850,1,2,0,0.0,0.0,0.0
11416070,28,14,0,0.0,0.0,0.0
11416098,1,3,0,0.0,0.0,0.0
11416302,9,7,0,0.0,0.0,0.0
11416690,1,1,0,0.0,0.0,0.0
11416896,4,1,0,0.0,0.0,0.0
11417022,3,1,0,0.0,0.0,0.0
11417546,2,20,0,0.0,0.0,0.0
11417706,22,237,0,0.0,0.0,0.0
11417722,1,0,0,0.0,0.0,0.0
11417942,5,0,0,0.0,0.0,0.0
11418316,4,20,0,0.0,0.0,0.0
11418328,1,0,0,0.0,0.0,0.0
11418548,4,1,0,0.0,0.0,0.0
11418850,2,1,0,0.0,0.0,0.0
11418932,1,0,0,0.0,0.0,0.0
11419050,2,50,0,0.0,0.0,0.0
11419720,0,6,0,0.0,0.0,0.0
11420512,0,16,0,0.0,0.0,0.0
11421208,7,11,0,0.0,0.0,0.0
11421602,4,1,0,0.0,0.0,0.0
11421690,1,0,0,0.0,0.0,0.0
11422242,4,3,0,0.0,0.0,0.0
11422358,1,11,0,0.0,0.0,0.0
11422722,6,0,0,0.0,0.0,0.0
11423036,9,22,0,0.0,0.0,0.0
11423382,1,8,0,0.0,0.0,0.0
11423702,1,0,0,0.0,0.0,0.0
11423722,0,11,0,0.0,0.0,0.0
11425212,0,1,0,0.0,0.0,0.0
11425994,1,4,0,0.0,0.0,0.0
11426004,5,1,0,0.0,0.0,0.0
11426226,2,2,0,0.0,0.0,0.0
11426300,1,0,0,0.0,0.0,0.0
11426310,30,90,0,0.0,0.0,0.0
11426820,0,3,0,0.0,0.0,0.0
11426942,2,4,0,0.0,0.0,0.0
11427170,5,1,0,0.0,0.0,0.0
11427314,16,3,0,0.0,0.0,0.0
11427542,4,4,0,0.0,0.0,0.0
11427668,0,2,0,0.0,0.0,0.0
11427772,1,0,0,0.0,0.0,0.0
11427934,11,57,0,0.0,0.0,0.0
11428590,0,3,0,0.0,0.0,0.0
11428632,3,4,0,0.0,0.0,0.0
11428806,1,0,0,0.0,0.0,0.0
11428892,1,0,0,0.0,0.0,0.0
11429976,2,1,0,0.0,0.0,0.0
11430024,1,4,0,0.0,0.0,0.0
11430542,20,39,0,0.0,0.0,0.0
11430688,11,38,0,0.0,0.0,0.0
11430710,0,1,0,0.0,0.0,0.0
11430766,1,2,0,0.0,0.0,0.0
11431446,1,0,0,0.0,0.0,0.0
11432176,6,342,0,0.0,0.0,0.0
11432360,0,4,0,0.0,0.0,0.0
11432720,0,3,0,0.0,0.0,0.0
11432888,1,0,0,0.0,0.0,0.0
11433102,4,25,0,0.0,0.0,0.0
11433256,39,53,0,0.0,0.0,0.0
11433576,0,1,0,0.0,0.0,0.0
11433868,3,18,0,0.0,0.0,0.0
11434316,3,22,0,0.0,0.0,0.0
11434408,0,4,0,0.0,0.0,0.0
11435254,6,49,0,0.0,0.0,0.0
11435570,2,14,0,0.0,0.0,0.0
11435704,36,92,0,0.0,0.0,0.0
11435840,2,1,0,0.0,0.0,0.0
11436002,2,0,0,0.0,0.0,0.0
11436550,3,9,0,0.0,0.0,0.0
11436642,0,3,0,0.0,0.0,0.0
11436848,1,1,0,0.0,0.0,0.0
11437392,28,79,0,0.0,0.0,0.0
11437422,77,13,0,0.0,0.0,0.0
11438236,0,1,0,0.0,0.0,0.0
11438352,8,0,0,0.0,0.0,0.0
11438768,6,3,0,0.0,0.0,0.0
11439774,0,2,0,0.0,0.0,0.0
11440106,1,0,0,0.0,0.0,0.0
11440148,36,271,0,0.0,0.0,0.0
11441016,1,4,0,0.0,0.0,0.0
11441272,0,3,0,0.0,0.0,0.0
11441834,5,1,0,0.0,0.0,0.0
11442072,1,3,0,0.0,0.0,0.0
11442750,1,1,0,0.0,0.0,0.0
11442830,0,2,0,0.0,0.0,0.0
11442862,1,0,0,0.0,0.0,0.0
11443434,2,0,0,0.0,0.0,0.0
11444172,35,83,0,0.0,0.0,0.0
11444394,48,85,0,0.0,0.0,0.0
11444408,0,12,0,0.0,0.0,0.0
11444874,0,4,0,0.0,0.0,0.0
11445010,2,0,0,0.0,0.0,0.0
11445972,12,47,0,0.0,0.0,0.0
11446296,9,3,0,0.0,0.0,0.0
11446302,4,0,0,0.0,0.0,0.0
11446932,1,1,0,0.0,0.0,0.0
11447548,5,7,0,0.0,0.0,0.0
11447552,5,0,0,0.0,0.0,0.0
11447782,1,2,0,0.0,0.0,0.0
11448140,3,3,0,0.0,0.0,0.0
11448538,2,0,0,0.0,0.0,0.0
11448614,11,8,0,0.0,0.0,0.0
11448868,0,2,0,0.0,0.0,0.0
11449728,0,3,0,0.0,0.0,0.0
11449734,10,60,0,0.0,0.0,0.0
11449802,9,8,0,0.0,0.0,0.0
11449942,1,3,0,0.0,0.0,0.0
11450088,0,2,0,0.0,0.0,0.0
11450096,1,0,0,0.0,0.0,0.0
11450314,28,30,0,0.0,0.0,0.0
11451210,5,0,0,0.0,0.0,0.0
11451298,2,0,0,0.0,0.0,0.0
11451384,9,3,0,0.0,0.0,0.0
11451422,1,10,0,0.0,0.0,0.0
11451454,10,65,0,0.0,0.0,0.0
11451504,0,3,0,0.0,0.0,0.0
11451574,7,120,0,0.0,0.0,0.0
11451720,3,11,0,0.0,0.0,0.0
11452364,2,3,0,0.0,0.0,0.0
11452620,5,14,0,0.0,0.0,0.0
11452666,0,1,0,0.0,0.0,0.0
11452934,2,0,0,0.0,0.0,0.0
11453150,9,7,0,0.0,0.0,0.0
11453278,2,5,0,0.0,0.0,0.0
11453714,15,21,0,0.0,0.0,0.0
11454098,26,5,0,0.0,0.0,0.0
11454162,1,1,0,0.0,0.0,0.0
11454408,4,13,0,0.0,0.0,0.0
11454442,0,1,0,0.0,0.0,0.0
11454832,23,89,0,0.0,0.0,0.0
11454942,3585,2,0,0.0,0.0,0.0
11455124,3,1,0,0.0,0.0,0.0
11455210,1,0,0,0.0,0.0,0.0
11455636,1,0,0,0.0,0.0,0.0
11455652,0,4,0,0.0,0.0,0.0
11455986,1,1,0,0.0,0.0,0.0
11456144,4,4,0,0.0,0.0,0.0
11456258,3,238,0,0.0,0.0,0.0
11456274,6,14,0,0.0,0.0,0.0
11459132,21,57,0,0.0,0.0,0.0
11459316,1,11,0,0.0,0.0,0.0
11459412,54,210,0,0.0,0.0,0.0
11459420,1,0,0,0.0,0.0,0.0
11459624,11,9,0,0.0,0.0,0.0
11459656,1,5,0,0.0,0.0,0.0
11459964,1,0,0,0.0,0.0,0.0
11460244,2,0,0,0.0,0.0,0.0
11460496,14,77,0,0.0,0.0,0.0
11460624,9,19,0,0.0,0.0,0.0
11460678,5,26,0,0.0,0.0,0.0
11461138,7,2,0,0.0,0.0,0.0
11461276,1,0,0,0.0,0.0,0.0
11461356,22,13,0,0.0,0.0,0.0
11461376,25,46,0,0.0,0.0,0.0
11461412,1,5,0,0.0,0.0,0.0
11461452,1,1,0,0.0,0.0,0.0
11461656,0,28,0,0.0,0.0,0.0
11462250,2,11,0,0.0,0.0,0.0
11462606,6,0,0,0.0,0.0,0.0
11463244,5,7,0,0.0,0.0,0.0
11463268,2,3,0,0.0,0.0,0.0
11463564,4,0,0,0.0,0.0,0.0
11464248,1,11,0,0.0,0.0,0.0
11464358,0,6,0,0.0,0.0,0.0
11464546,3,8,0,0.0,0.0,0.0
11464606,1,3,0,0.0,0.0,0.0
11465026,0,5,0,0.0,0.0,0.0
11466040,0,3,0,0.0,0.0,0.0
11466056,1,2,0,0.0,0.0,0.0
11467238,7,24,0,0.0,0.0,0.0
11467430,1,1,0,0.0,0.0,0.0
11467880,4,1,0,0.0,0.0,0.0
11468036,3,2,0,0.0,0.0,0.0
11468372,2,0,0,0.0,0.0,0.0
11468702,4,1,0,0.0,0.0,0.0
11469312,13,222,0,0.0,0.0,0.0
11469858,3,2,0,0.0,0.0,0.0
11470292,4,12,0,0.0,0.0,0.0
11470302,2,3,0,0.0,0.0,0.0
11470478,2,15,0,0.0,0.0,0.0
11472048,2,0,0,0.0,0.0,0.0
11472422,0,4,0,0.0,0.0,0.0
11472838,5,64,0,0.0,0.0,0.0
11473762,1,0,0,0.0,0.0,0.0
11473966,4,1,0,0.0,0.0,0.0
11474112,10,6,0,0.0,0.0,0.0
11474390,0,15,0,0.0,0.0,0.0
11475320,5,6,0,0.0,0.0,0.0
11475914,5,58,0,0.0,0.0,0.0
11475954,0,6,0,0.0,0.0,0.0
11476138,2,2,0,0.0,0.0,0.0
11476200,7,14,0,0.0,0.0,0.0
11476606,4,13,0,0.0,0.0,0.0
11476794,2,0,0,0.0,0.0,0.0
11477312,4,1,0,0.0,0.0,0.0
11477372,2,3,0,0.0,0.0,0.0
11477438,2,13,0,0.0,0.0,0.0
11477898,0,1,0,0.0,0.0,0.0
11478240,9,0,0,0.0,0.0,0.0
11478396,2,1,0,0.0,0.0,0.0
11478422,11,3,0,0.0,0.0,0.0
11478886,8,1,0,0.0,0.0,0.0
11478970,2,2,0,0.0,0.0,0.0
11478998,1,0,0,0.0,0.0,0.0
11479482,4,0,0,0.0,0.0,0.0
11479912,11,0,0,0.0,0.0,0.0
11481264,1,60,0,0.0,0.0,0.0
11481278,21,90,0,0.0,0.0,0.0
11481330,1,0,0,0.0,0.0,0.0
11481894,7,6,0,0.0,0.0,0.0
11482128,3,8,0,0.0,0.0,0.0
11482314,7,3,0,0.0,0.0,0.0
11482620,3,2,0,0.0,0.0,0.0
11482802,1,3,0,0.0,0.0,0.0
11482962,5,0,0,0.0,0.0,0.0
11483024,16,71,0,0.0,0.0,0.0
11483372,1,1,0,0.0,0.0,0.0
11483450,2,0,0,0.0,0.0,0.0
11483472,3,23,0,0.0,0.0,0.0
11483884,0,93,0,0.0,0.0,0.0
11485010,0,4,0,0.0,0.0,0.0
11485046,0,1,0,0.0,0.0,0.0
11485254,1,0,0,0.0,0.0,0.0
11485390,2,8,0,0.0,0.0,0.0
11485504,5,3,0,0.0,0.0,0.0
11485674,1,1,0,0.0,0.0,0.0
11485878,0,6,0,0.0,0.0,0.0
11486104,1,0,0,0.0,0.0,0.0
11486118,0,4,0,0.0,0.0,0.0
11487588,2,0,0,0.0,0.0,0.0
11487948,15,2,0,0.0,0.0,0.0
11488088,3,0,0,0.0,0.0,0.0
11488136,0,1,0,0.0,0.0,0.0
11488284,1,3,0,0.0,0.0,0.0
11488480,2,7,0,0.0,0.0,0.0
11488504,5,13,0,0.0,0.0,0.0
11488510,2,21,0,0.0,0.0,0.0
11488512,3,12,0,0.0,0.0,0.0
11489014,0,3,0,0.0,0.0,0.0
11489612,0,6,0,0.0,0.0,0.0
11489748,1,17,0,0.0,0.0,0.0
11490128,4,21,0,0.0,0.0,0.0
11490232,5,25,0,0.0,0.0,0.0
11490234,1,0,0,0.0,0.0,0.0
11490618,3,0,0,0.0,0.0,0.0
11490726,39,159,0,0.0,0.0,0.0
11490964,9,36,0,0.0,0.0,0.0
11491152,2,1,0,0.0,0.0,0.0
11491344,10,39,0,0.0,0.0,0.0
11491436,4,0,0,0.0,0.0,0.0
11491792,2,0,0,0.0,0.0,0.0
11492070,0,4,0,0.0,0.0,0.0
11493502,5,16,0,0.0,0.0,0.0
11493644,5,2,0,0.0,0.0,0.0
11494542,1,8,0,0.0,0.0,0.0
11494644,0,3,0,0.0,0.0,0.0
11495472,1,3,0,0.0,0.0,0.0
11495818,2,0,0,0.0,0.0,0.0
11495914,1,1,0,0.0,0.0,0.0
11495950,3,29,0,0.0,0.0,0.0
11496376,3,1,0,0.0,0.0,0.0
11496896,1,8,0,0.0,0.0,0.0
11497244,3,0,0,0.0,0.0,0.0
11497514,6,15,0,0.0,0.0,0.0
11497660,21,8,0,0.0,0.0,0.0
11498204,2,1,0,0.0,0.0,0.0
11498220,3,0,0,0.0,0.0,0.0
11498692,10,27,0,0.0,0.0,0.0
11498986,3,7,0,0.0,0.0,0.0
11499022,1,0,0,0.0,0.0,0.0
11499026,3,12,0,0.0,0.0,0.0
11499284,5,2,0,0.0,0.0,0.0
11499368,4,12,0,0.0,0.0,0.0
11499440,0,1,0,0.0,0.0,0.0
11499782,1,0,0,0.0,0.0,0.0
11500086,1,6,0,0.0,0.0,0.0
11500268,1,3,0,0.0,0.0,0.0
11500316,1,0,0,0.0,0.0,0.0
11500532,0,1,0,0.0,0.0,0.0
11501234,1,0,0,0.0,0.0,0.0
11501966,0,12,0,0.0,0.0,0.0
11502124,5,21,0,0.0,0.0,0.0
11502404,2,0,0,0.0,0.0,0.0
11502638,0,12,0,0.0,0.0,0.0
11502792,3,3,0,0.0,0.0,0.0
11503434,0,1,0,0.0,0.0,0.0
11503754,1,1,0,0.0,0.0,0.0
11503842,2,0,0,0.0,0.0,0.0
11503954,6,45,0,0.0,0.0,0.0
11504070,3,19,0,0.0,0.0,0.0
11504254,2,0,0,0.0,0.0,0.0
11504620,1,0,0,0.0,0.0,0.0
11505052,6,15,0,0.0,0.0,0.0
11505350,1,0,0,0.0,0.0,0.0
11505730,0,1,0,0.0,0.0,0.0
11506084,8,22,0,0.0,0.0,0.0
11506830,1,0,0,0.0,0.0,0.0
11507444,1,0,0,0.0,0.0,0.0
11507796,1,5,0,0.0,0.0,0.0
11507896,2,7,0,0.0,0.0,0.0
11507952,0,18,0,0.0,0.0,0.0
11508474,12,1,0,0.0,0.0,0.0
11508494,1,2,0,0.0,0.0,0.0
11508686,11,2,0,0.0,0.0,0.0
11508708,2,0,0,0.0,0.0,0.0
11509970,0,1,0,0.0,0.0,0.0
11510292,12,10,0,0.0,0.0,0.0
11510526,10,1,0,0.0,0.0,0.0
11510756,0,1,0,0.0,0.0,0.0
11510912,2,0,0,0.0,0.0,0.0
11510924,3,1,0,0.0,0.0,0.0
11511648,10,26,0,0.0,0.0,0.0
11512450,11,8,0,0.0,0.0,0.0
11512708,6,12,0,0.0,0.0,0.0
11513910,3,1,0,0.0,0.0,0.0
11514632,1,2,0,0.0,0.0,0.0
11515344,0,1,0,0.0,0.0,0.0
11515970,0,7,0,0.0,0.0,0.0
11515978,3,3,0,0.0,0.0,0.0
11516004,2,12,0,0.0,0.0,0.0
11516008,0,7,0,0.0,0.0,0.0
11516338,25,9,0,0.0,0.0,0.0
11516682,2,2,0,0.0,0.0,0.0
11517074,2,5,0,0.0,0.0,0.0
11517094,2,9,0,0.0,0.0,0.0
11517366,6,6,0,0.0,0.0,0.0
11517744,2,0,0,0.0,0.0,0.0
11518538,5,5,0,0.0,0.0,0.0
11518710,3,0,0,0.0,0.0,0.0
11518790,1,2,0,0.0,0.0,0.0
11518824,38,20,0,0.0,0.0,0.0
11519706,16,0,0,0.0,0.0,0.0
11519732,0,2,0,0.0,0.0,0.0
11520192,1,0,0,0.0,0.0,0.0
11520666,1,0,0,0.0,0.0,0.0
11520800,2,32,0,0.0,0.0,0.0
11521168,5,8,0,0.0,0.0,0.0
11521188,4,3,0,0.0,0.0,0.0
11521294,9,56,0,0.0,0.0,0.0
11522284,3,10,0,0.0,0.0,0.0
11522514,2,0,0,0.0,0.0,0.0
11524132,1,0,0,0.0,0.0,0.0
11524252,0,5,0,0.0,0.0,0.0
11524550,1,0,0,0.0,0.0,0.0
11524906,7,24,0,0.0,0.0,0.0
11526282,0,3,0,0.0,0.0,0.0
11526384,1,1,0,0.0,0.0,0.0
11526544,13,2,0,0.0,0.0,0.0
11526802,2,11,0,0.0,0.0,0.0
11528686,9,0,0,0.0,0.0,0.0
11528960,3,0,0,0.0,0.0,0.0
11529294,0,3,0,0.0,0.0,0.0
11529554,18,166,0,0.0,0.0,0.0
11529600,26,15,0,0.0,0.0,0.0
11529648,8,7,0,0.0,0.0,0.0
11529774,2,1,0,0.0,0.0,0.0
11529796,1,2,0,0.0,0.0,0.0
11530050,14,18,0,0.0,0.0,0.0
11530516,39,13,0,0.0,0.0,0.0
11530732,5,3,0,0.0,0.0,0.0
11530998,9,42,0,0.0,0.0,0.0
11531330,2,0,0,0.0,0.0,0.0
11531424,0,2,0,0.0,0.0,0.0
11531628,9,3,0,0.0,0.0,0.0
11531776,18,60,0,0.0,0.0,0.0
11531784,0,6,0,0.0,0.0,0.0
11531960,0,1,0,0.0,0.0,0.0
11531988,0,10,0,0.0,0.0,0.0
11532446,65,8,0,0.0,0.0,0.0
11533286,0,2,0,0.0,0.0,0.0
11534118,0,2,0,0.0,0.0,0.0
11534376,6,3,0,0.0,0.0,0.0
11534740,0,1,0,0.0,0.0,0.0
11534910,1,0,0,0.0,0.0,0.0
11535558,37,147,0,0.0,0.0,0.0
11535796,6,10,0,0.0,0.0,0.0
